timeframe,team_id,player_id,x,y,vx,vy
104,0,4,10.68656708,21.64824163,0.07926771,-0.02839362
105,0,4,10.59431911,21.61932516,-0.09224797,-0.02891647
106,0,4,10.43320487,21.44436919,-0.16111424,-0.17495597
107,0,4,10.2498537,21.2616605,-0.18335117,-0.18270869
108,0,4,10.07598782,21.18315536,-0.17386588,-0.07850514
109,0,4,9.943881211,21.01707128,-0.132106609,-0.16608408
110,0,4,9.776218631,21.08597368,-0.16766258,0.0689024
111,0,4,9.563408856,21.26881996,-0.212809775,0.18284628
112,0,4,9.344732171,21.36803806,-0.218676685,0.0992181
113,0,4,9.10806367,21.51106518,-0.236668501,0.14302712
114,0,4,8.86685045,21.66390064,-0.24121322,0.15283546
115,0,4,8.704692462,21.94941287,-0.162157988,0.28551223
116,0,4,8.615390807,22.12807691,-0.089301655,0.17866404
117,0,4,8.476417862,22.40586936,-0.138972945,0.27779245
118,0,4,8.277390977,22.8824307,-0.199026885,0.47656134
119,0,4,8.100797279,23.69963209,-0.176593698,0.81720139
1,0,5,32,28,0,0
2,0,5,31,27.02177773,-1,-0.97822227
3,0,5,30,26.02177773,-1,-1
4,0,5,29,25.02177773,-1,-1
5,0,5,28,24.02177773,-1,-1
6,0,5,27,23.02177773,-1,-1
7,0,5,26,22.02177773,-1,-1
8,0,5,25,21.02645583,-1,-0.9953219
9,0,5,24.06629144,20.23042928,-0.93370856,-0.79602655
10,0,5,23.45978484,19.69585038,-0.6065066,-0.5345789
11,0,5,23.1164412,19.31789952,-0.34334364,-0.37795086
12,0,5,22.94966965,19.09924579,-0.16677155,-0.21865373
13,0,5,22.80856152,18.9981538,-0.14110813,-0.10109199
14,0,5,22.67952428,19.00777266,-0.12903724,0.00961886
15,0,5,22.55726833,19.07642318,-0.12225595,0.06865052
16,0,5,22.44006637,19.19775657,-0.11720196,0.12133339
17,0,5,22.3461073,19.35035705,-0.09395907,0.15260048
18,0,5,22.31491729,19.53634027,-0.03119001,0.18598322
19,0,5,22.60048605,20.13413659,0.28556876,0.59779632
20,0,5,22.70517152,20.65666439,0.10468547,0.5225278
21,0,5,22.67544669,21.10216612,-0.02972483,0.44550173
22,0,5,22.58890208,21.35338907,-0.08654461,0.25122295
23,0,5,22.41784555,21.4916624,-0.17105653,0.13827333
24,0,5,22.18760354,21.59587347,-0.23024201,0.10421107
25,0,5,21.92710835,21.6926806,-0.26049519,0.09680713
26,0,5,21.63277358,21.81431613,-0.29433477,0.12163553
27,0,5,21.28012712,22.27319816,-0.35264646,0.45888203
28,0,5,20.77816012,22.99830856,-0.501967,0.7251104
29,0,5,20.19157942,23.47316306,-0.5865807,0.4748545
30,0,5,19.64374875,23.4420828,-0.54783067,-0.03108026
31,0,5,19.30267951,23.51447726,-0.34106924,0.07239446
32,0,5,19.12493563,23.67478532,-0.17774388,0.16030806
33,0,5,19.00364005,23.80794548,-0.12129558,0.13316016
34,0,5,18.92509342,23.94755498,-0.07854663,0.1396095
35,0,5,18.90948233,24.07402321,-0.01561109,0.12646823
36,0,5,18.96488433,24.20538546,0.055402,0.13136225
37,0,5,19.06453794,24.31340189,0.09965361,0.10801643
38,0,5,19.20749732,24.43140582,0.14295938,0.11800393
39,0,5,19.31328417,24.61463477,0.10578685,0.18322895
40,0,5,19.4316243,24.79563608,0.11834013,0.18100131
41,0,5,19.5726262,24.94493709,0.1410019,0.14930101
42,0,5,19.72532483,25.02006315,0.15269863,0.07512606
43,0,5,19.870174,25.06206659,0.14484917,0.04200344
44,0,5,20.00222341,25.08045739,0.13204941,0.0183908
45,0,5,20.12583255,25.05285052,0.12360914,-0.02760687
46,0,5,20.25182572,24.99196602,0.12599317,-0.0608845
47,0,5,20.33047929,24.99959064,0.07865357,0.00762462
48,0,5,20.36850345,24.9679828,0.03802416,-0.03160784
49,0,5,20.37392943,24.9040798,0.00542598,-0.063903
50,0,5,20.36687308,24.83398992,-0.00705635,-0.07008988
51,0,5,20.3468139,24.7608656,-0.02005918,-0.07312432
52,0,5,20.30808479,24.69773758,-0.03872911,-0.06312802
53,0,5,20.3066509,24.59638853,-0.00143389,-0.10134905
54,0,5,20.35210625,24.43941981,0.04545535,-0.15696872
55,0,5,20.44331032,24.22363197,0.09120407,-0.21578784
56,0,5,20.49075791,24.02546906,0.04744759,-0.19816291
57,0,5,20.47276561,23.82601186,-0.0179923,-0.1994572
58,0,5,20.47079047,23.52489844,-0.00197514,-0.30111342
59,0,5,20.52621155,23.05504759,0.05542108,-0.46985085
60,0,5,20.58457455,22.28038656,0.058363,-0.77466103
61,0,5,20.59436615,21.3365079,0.0097916,-0.94387866
62,0,5,20.5328546,20.4598945,-0.06151155,-0.8766134
63,0,5,20.42363057,19.70228172,-0.10922403,-0.75761278
64,0,5,20.27166681,19.05908734,-0.15196376,-0.64319438
65,0,5,20.1284524,18.54462366,-0.14321441,-0.51446368
66,0,5,19.99443966,18.12414785,-0.13401274,-0.42047581
67,0,5,19.91694813,17.80400215,-0.07749153,-0.3201457
68,0,5,19.87721345,17.53334544,-0.03973468,-0.27065671
69,0,5,19.85128113,17.29686648,-0.02593232,-0.23647896
70,0,5,19.85290403,17.09179298,0.0016229,-0.2050735
71,0,5,19.76313814,17.73699751,-0.08976589,0.64520453
72,0,5,19.6568936,17.9366227,-0.10624454,0.19962519
73,0,5,19.55209766,17.91913525,-0.10479594,-0.01748745
74,0,5,19.46893741,17.77966766,-0.08316025,-0.13946759
75,0,5,19.4135311,17.57571691,-0.05540631,-0.20395075
76,0,5,19.36966882,17.33712892,-0.04386228,-0.23858799
77,0,5,19.33103176,17.06615563,-0.03863706,-0.27097329
78,0,5,19.30968104,16.79139979,-0.02135072,-0.27475584
79,0,5,19.30154232,16.51544195,-0.00813872,-0.27595784
80,0,5,19.36099004,15.73900781,0.05944772,-0.77643414
81,0,5,19.40394667,15.30279705,0.04295663,-0.43621076
82,0,5,19.34558406,15.21055359,-0.05836261,-0.09224346
83,0,5,19.00771256,14.36155742,-0.3378715,-0.84899617
84,0,5,18.80462141,13.78540767,-0.20309115,-0.57614975
85,0,5,18.61090163,13.38456765,-0.19371978,-0.40084002
86,0,5,18.3898237,13.12317698,-0.22107793,-0.26139067
87,0,5,18.14286797,12.96068698,-0.24695573,-0.16249
88,0,5,17.88196548,12.86670129,-0.26090249,-0.09398569
89,0,5,17.63216321,12.83245967,-0.24980227,-0.03424162
90,0,5,17.39146629,12.84852408,-0.24069692,0.01606441
91,0,5,17.17292801,12.89641435,-0.21853828,0.04789027
92,0,5,16.92418663,13.03785472,-0.24874138,0.14144037
93,0,5,16.76700739,13.11614159,-0.15717924,0.07828687
94,0,5,16.43974194,13.3197791,-0.32726545,0.20363751
95,0,5,16.24588363,13.47741416,-0.19385831,0.15763506
96,0,5,16.05189667,13.62896302,-0.19398696,0.15154886
97,0,5,15.92494404,13.78168254,-0.12695263,0.15271952
98,0,5,15.78538541,13.92234377,-0.13955863,0.14066123
99,0,5,15.64138838,14.06079892,-0.14399703,0.13845515
100,0,5,16.14712236,14.99985117,0.50573398,0.93905225
101,0,5,16.40455509,15.63376832,0.25743273,0.63391715
102,0,5,16.53827679,16.05872213,0.1337217,0.42495381
103,0,5,16.26988314,17.05872213,-0.26839365,1
104,0,5,15.85574876,18.05872213,-0.41413438,1
105,0,5,15.43614353,19.05872213,-0.41960523,1
106,0,5,15.10848257,19.90174452,-0.32766096,0.84302239
107,0,5,14.90781296,20.31287878,-0.20066961,0.41113426
108,0,5,14.79256575,20.48117707,-0.11524721,0.16829829
109,0,5,14.73959272,20.56135224,-0.05297303,0.08017517
110,0,5,14.66547319,20.63236439,-0.07411953,0.07101215
111,0,5,14.45498692,20.74694017,-0.21048627,0.11457578
112,0,5,14.18462643,20.88291002,-0.27036049,0.13596985
113,0,5,13.90540705,21.02583366,-0.27921938,0.14292364
114,0,5,13.66274713,21.16307743,-0.24265992,0.13724377
115,0,5,14.01374481,21.12193384,0.35099768,-0.04114359
116,0,5,14.21688754,21.13352365,0.20314273,0.01158981
117,0,5,14.34582434,21.24383434,0.1289368,0.11031069
118,0,5,13.34582434,20.24383434,-1,-1
119,0,5,12.34582434,19.24383434,-1,-1
1,0,6,6,15,0,0
2,0,6,6,15,0,0
3,0,6,6,15,0,0
4,0,6,6,15,0,0
5,0,6,6,15,0,0
6,0,6,6,15,0,0
7,0,6,6,15,0,0
8,0,6,6,15,0,0
9,0,6,6,15,0,0
10,0,6,6,15,0,0
11,0,6,6,15,0,0
12,0,6,6,15,0,0
13,0,6,6,15,0,0
14,0,6,6,15,0,0
15,0,6,6,15,0,0
16,0,6,6,15,0,0
17,0,6,6,15,0,0
18,0,6,6,15,0,0
19,0,6,6,15,0,0
20,0,6,6,15,0,0
21,0,6,6,15,0,0
22,0,6,6,15,0,0
23,0,6,6,15,0,0
24,0,6,6,15,0,0
25,0,6,6,15,0,0
26,0,6,6,15,0,0
27,0,6,6,15,0,0
28,0,6,6,15,0,0
29,0,6,6,15,0,0
30,0,6,6,15,0,0
31,0,6,6,15,0,0
32,0,6,6,15,0,0
33,0,6,6,15,0,0
34,0,6,6,15,0,0
35,0,6,6,15,0,0
36,0,6,6,15,0,0
37,0,6,6,15,0,0
38,0,6,6,15,0,0
39,0,6,6,15,0,0
40,0,6,6,15,0,0
41,0,6,6,15,0,0
42,0,6,6,15,0,0
43,0,6,6,15,0,0
44,0,6,6,15,0,0
45,0,6,6,15,0,0
46,0,6,6,15,0,0
47,0,6,6,15,0,0
48,0,6,6,15,0,0
49,0,6,6,15,0,0
50,0,6,6,15,0,0
51,0,6,6,15,0,0
52,0,6,6,15,0,0
53,0,6,6,15,0,0
54,0,6,6,15,0,0
55,0,6,6,15,0,0
56,0,6,6,15,0,0
57,0,6,6,15,0,0
58,0,6,6,15,0,0
59,0,6,6,15,0,0
60,0,6,6,15,0,0
61,0,6,6,15,0,0
62,0,6,6,15,0,0
63,0,6,6,15,0,0
64,0,6,6,15,0,0
65,0,6,6,15,0,0
66,0,6,6,15,0,0
67,0,6,6,15,0,0
68,0,6,6,15,0,0
69,0,6,6,15,0,0
70,0,6,6,15,0,0
71,0,6,6,15,0,0
72,0,6,6,15,0,0
73,0,6,6,15,0,0
74,0,6,6,15,0,0
75,0,6,6,15,0,0
76,0,6,6,15,0,0
77,0,6,6,15,0,0
78,0,6,6,15,0,0
79,0,6,6,15,0,0
80,0,6,6,15,0,0
81,0,6,6,15,0,0
82,0,6,6,15,0,0
83,0,6,6,15,0,0
84,0,6,6,15,0,0
85,0,6,6,15,0,0
86,0,6,6,15,0,0
87,0,6,6,15,0,0
88,0,6,6,15,0,0
89,0,6,6,15,0,0
90,0,6,6,15,0,0
91,0,6,6,15,0,0
92,0,6,6,15,0,0
93,0,6,6,15,0,0
94,0,6,6,15,0,0
95,0,6,6,15,0,0
96,0,6,6,15,0,0
97,0,6,6,15,0,0
98,0,6,6,15,0,0
99,0,6,6,15,0,0
100,0,6,6,15,0,0
101,0,6,6,15,0,0
102,0,6,6,15,0,0
103,0,6,6,15,0,0
104,0,6,6,15,0,0
105,0,6,6,15,0,0
106,0,6,6,15,0,0
107,0,6,6,15,0,0
108,0,6,6,15,0,0
109,0,6,6,15,0,0
110,0,6,6,15,0,0
111,0,6,6,15,0,0
112,0,6,6,15,0,0
113,0,6,6,15,0,0
114,0,6,6,15,0,0
115,0,6,6,15,0,0
116,0,6,6,15,0,0
117,0,6,6,15,0,0
118,0,6,6,15,0,0
119,0,6,6,15,0,0
1,1,1,30.5,27,0,0
2,1,1,29.585,27,-0.915,0
3,1,1,28.67,27,-0.915,0
4,1,1,27.755,27,-0.915,0
5,1,1,26.84,27,-0.915,0
6,1,1,25.925,27,-0.915,0
7,1,1,25.01,27,-0.915,0
8,1,1,24.095,27,-0.915,0
9,1,1,23.546,27.07651816,-0.549,0.07651816
10,1,1,23.18,27.22917961,-0.366,0.15266145
11,1,1,22.814,27.45181224,-0.366,0.22263263
12,1,1,22.448,27.72836996,-0.366,0.27655772
13,1,1,22.082,28.03892008,-0.366,0.31055012
14,1,1,21.716,28.36107992,-0.366,0.32215984
15,1,1,21.35,28.67163004,-0.366,0.31055012
16,1,1,20.984,28.94818776,-0.366,0.27655772
17,1,1,20.618,29.17082039,-0.366,0.22263263
18,1,1,20.252,29.32348184,-0.366,0.15266145
19,1,1,19.886,29.39516915,-0.366,0.07168731
20,1,1,19.52,29.38071551,-0.366,-0.01445364
21,1,1,19.40627334,29.38071551,-0.11372666,0
22,1,1,19.13277583,29.38071551,-0.27349751,0
23,1,1,18.72627932,29.38071551,-0.40649651,0
24,1,1,18.22657451,29.38071551,-0.49970481,0
25,1,1,17.68257599,29.38071551,-0.54399852,0
26,1,1,17.14753413,29.38071551,-0.53504186,0
27,1,1,16.67382256,29.38071551,-0.47371157,0
28,1,1,16.30781145,29.38071551,-0.36601111,0
29,1,1,16.08532853,29.38071551,-0.22248292,0
30,1,1,16.02815199,29.38071551,-0.05717654,0
31,1,1,16.21115199,29.29071551,0.183,-0.09
32,1,1,16.39415199,29.20071551,0.183,-0.09
33,1,1,16.57715199,29.11071551,0.183,-0.09
34,1,1,16.76015199,29.02071551,0.183,-0.09
35,1,1,16.94315199,28.93071551,0.183,-0.09
36,1,1,17.12615199,28.84071551,0.183,-0.09
37,1,1,17.30915199,28.75071551,0.183,-0.09
38,1,1,17.49215199,28.66071551,0.183,-0.09
39,1,1,17.67515199,28.57071551,0.183,-0.09
40,1,1,17.85815199,28.48071551,0.183,-0.09
41,1,1,18.04115199,28.30071551,0.183,-0.18
42,1,1,18.22415199,28.12071551,0.183,-0.18
43,1,1,18.40715199,27.94071551,0.183,-0.18
44,1,1,18.59015199,27.76071551,0.183,-0.18
45,1,1,18.77315199,27.58071551,0.183,-0.18
46,1,1,18.95615199,27.40071551,0.183,-0.18
47,1,1,19.13915199,27.22071551,0.183,-0.18
48,1,1,19.32215199,27.04071551,0.183,-0.18
49,1,1,19.50515199,26.86071551,0.183,-0.18
50,1,1,19.68815199,26.68071551,0.183,-0.18
51,1,1,19.87115199,26.50071551,0.183,-0.18
52,1,1,20.05415199,26.32071551,0.183,-0.18
53,1,1,20.23715199,26.14071551,0.183,-0.18
54,1,1,20.42015199,25.96071551,0.183,-0.18
55,1,1,20.60315199,25.78071551,0.183,-0.18
56,1,1,20.78615199,25.60071551,0.183,-0.18
57,1,1,20.96915199,25.42071551,0.183,-0.18
58,1,1,21.15215199,25.24071551,0.183,-0.18
59,1,1,21.31075199,24.91071551,0.1586,-0.33
60,1,1,21.45715199,24.50571551,0.1464,-0.405
61,1,1,21.60355199,24.10071551,0.1464,-0.405
62,1,1,21.74995199,23.69571551,0.1464,-0.405
63,1,1,21.89635199,23.29071551,0.1464,-0.405
64,1,1,22.04275199,22.88571551,0.1464,-0.405
65,1,1,22.18915199,22.48071551,0.1464,-0.405
66,1,1,22.18915199,22.03071551,0,-0.45
67,1,1,22.18915199,21.58071551,0,-0.45
68,1,1,22.18915199,21.13071551,0,-0.45
69,1,1,22.18915199,20.68071551,0,-0.45
70,1,1,22.18915199,20.23071551,0,-0.45
71,1,1,22.18915199,19.78071551,0,-0.45
72,1,1,22.18915199,19.33071551,0,-0.45
73,1,1,22.18915199,18.88071551,0,-0.45
74,1,1,22.18915199,18.43071551,0,-0.45
75,1,1,22.18915199,17.98071551,0,-0.45
76,1,1,22.18915199,17.53071551,0,-0.45
77,1,1,22.18915199,17.08071551,0,-0.45
78,1,1,22.18915199,16.63071551,0,-0.45
79,1,1,22.18915199,16.18071551,0,-0.45
80,1,1,22.18915199,15.73071551,0,-0.45
81,1,1,22.00615199,15.59451836,-0.183,-0.13619715
82,1,1,21.82315199,15.48801041,-0.183,-0.10650795
83,1,1,21.64015199,15.434409,-0.183,-0.05360141
84,1,1,21.45715199,15.44539855,-0.183,0.01098955
85,1,1,21.27415199,15.51858347,-0.183,0.07318492
86,1,1,21.09115199,15.63801041,-0.183,0.11942694
87,1,1,20.90815199,15.79671551,-0.183,0.1587051
88,1,1,20.72515199,15.99471551,-0.183,0.198
89,1,1,20.54215199,16.19271551,-0.183,0.198
90,1,1,20.35915199,16.39071551,-0.183,0.198
91,1,1,20.17615199,16.58871551,-0.183,0.198
92,1,1,19.99315199,16.78671551,-0.183,0.198
93,1,1,19.81015199,16.98471551,-0.183,0.198
94,1,1,19.62715199,17.18271551,-0.183,0.198
95,1,1,19.44415199,17.38071551,-0.183,0.198
96,1,1,19.26115199,17.57871551,-0.183,0.198
97,1,1,19.07815199,17.77671551,-0.183,0.198
98,1,1,18.89515199,17.97471551,-0.183,0.198
99,1,1,18.71215199,18.17271551,-0.183,0.198
100,1,1,18.52915199,18.37071551,-0.183,0.198
101,1,1,18.34615199,18.56871551,-0.183,0.198
102,1,1,18.16315199,18.76671551,-0.183,0.198
103,1,1,17.98015199,18.96471551,-0.183,0.198
104,1,1,17.79715199,19.16271551,-0.183,0.198
105,1,1,17.61415199,19.36071551,-0.183,0.198
106,1,1,17.61415199,19.43271551,0,0.072
107,1,1,17.61415199,19.50471551,0,0.072
108,1,1,17.61415199,19.57671551,0,0.072
109,1,1,17.61415199,19.64871551,0,0.072
110,1,1,17.61415199,19.72071551,0,0.072
111,1,1,17.61415199,19.79271551,0,0.072
112,1,1,17.61415199,19.86471551,0,0.072
113,1,1,17.61415199,19.93671551,0,0.072
114,1,1,17.61415199,20.00871551,0,0.072
115,1,1,17.61415199,20.08071551,0,0.072
116,1,1,17.61415199,20.26071551,0,0.18
117,1,1,17.61415199,20.44071551,0,0.18
118,1,1,17.61415199,20.62071551,0,0.18
119,1,1,17.61415199,20.80071551,0,0.18
1,1,2,26.84,11.1,0,0
2,1,2,26.84,11.55,0,0.45
3,1,2,26.84,12,0,0.45
4,1,2,26.84,12.45,0,0.45
5,1,2,26.84,12.9,0,0.45
6,1,2,26.84,13.35,0,0.45
7,1,2,26.84,13.8,0,0.45
8,1,2,26.84,14.25,0,0.45
9,1,2,26.4984,14.58,-0.3416,0.33
10,1,2,25.986,14.85,-0.5124,0.27
11,1,2,25.4736,15.12,-0.5124,0.27
12,1,2,24.9612,15.39,-0.5124,0.27
13,1,2,24.4488,15.66,-0.5124,0.27
14,1,2,23.9364,15.93,-0.5124,0.27
15,1,2,23.424,16.2,-0.5124,0.27
16,1,2,22.9116,16.47,-0.5124,0.27
17,1,2,22.3992,16.74,-0.5124,0.27
18,1,2,21.8868,17.01,-0.5124,0.27
19,1,2,21.4964,17.268,-0.3904,0.258
20,1,2,21.167,17.52,-0.3294,0.252
21,1,2,20.8376,17.772,-0.3294,0.252
22,1,2,20.5082,18.024,-0.3294,0.252
23,1,2,20.1788,18.276,-0.3294,0.252
24,1,2,19.8494,18.528,-0.3294,0.252
25,1,2,19.52,18.78,-0.3294,0.252
26,1,2,18.99315313,19.15107996,-0.52684687,0.37107996
27,1,2,18.51835866,19.46846027,-0.47479447,0.31738031
28,1,2,18.11243644,19.86772803,-0.40592222,0.39926776
29,1,2,17.78976646,20.33473898,-0.32266998,0.46701095
30,1,2,17.56177946,20.85294902,-0.227987,0.51821004
31,1,2,17.43655199,21.4040003,-0.12522747,0.55105128
32,1,2,17.41852031,21.96837156,-0.01803168,0.56437126
33,1,2,17.50832319,22.52606966,0.08980288,0.5576981
34,1,2,17.70277932,23.05733787,0.19445613,0.53126821
35,1,2,17.995,23.54335576,0.29222068,0.48601789
36,1,2,18.37463316,23.96690588,0.37963316,0.42355012
37,1,2,18.70025681,24.36305098,0.32562365,0.3961451
38,1,2,18.79175681,24.83105098,0.0915,0.468
39,1,2,18.88325681,25.29905098,0.0915,0.468
40,1,2,18.97475681,25.76705098,0.0915,0.468
41,1,2,19.06625681,26.23505098,0.0915,0.468
42,1,2,19.15775681,26.70305098,0.0915,0.468
43,1,2,19.24925681,27.17105098,0.0915,0.468
44,1,2,19.34075681,27.63905098,0.0915,0.468
45,1,2,19.43225681,28.10705098,0.0915,0.468
46,1,2,19.52375681,28.57505098,0.0915,0.468
47,1,2,19.49325681,28.88705098,-0.0305,0.312
48,1,2,19.21875681,28.88705098,-0.2745,0
49,1,2,18.94425681,28.88705098,-0.2745,0
50,1,2,18.66975681,28.88705098,-0.2745,0
51,1,2,18.39525681,28.88705098,-0.2745,0
52,1,2,18.12075681,28.88705098,-0.2745,0
53,1,2,17.84625681,28.88705098,-0.2745,0
54,1,2,17.57175681,28.88705098,-0.2745,0
55,1,2,17.29725681,28.88705098,-0.2745,0
56,1,2,16.98615681,28.73405098,-0.3111,-0.153
57,1,2,16.67505681,28.58105098,-0.3111,-0.153
58,1,2,16.36395681,28.42805098,-0.3111,-0.153
59,1,2,16.05285681,28.27505098,-0.3111,-0.153
60,1,2,15.74175681,28.12205098,-0.3111,-0.153
61,1,2,15.43065681,27.96905098,-0.3111,-0.153
62,1,2,15.11955681,27.81605098,-0.3111,-0.153
63,1,2,14.80845681,27.66305098,-0.3111,-0.153
64,1,2,14.49735681,27.51005098,-0.3111,-0.153
65,1,2,14.18625681,27.35705098,-0.3111,-0.153
66,1,2,13.87515681,27.20405098,-0.3111,-0.153
67,1,2,13.56405681,27.05105098,-0.3111,-0.153
68,1,2,13.25295681,26.89805098,-0.3111,-0.153
69,1,2,12.77283328,26.82855499,-0.48012353,-0.06949599
70,1,2,12.21850338,26.73176267,-0.5543299,-0.09679232
71,1,2,11.68090492,26.55339008,-0.53759846,-0.17837259
72,1,2,11.16480964,26.29591003,-0.51609528,-0.25748005
73,1,2,10.67479845,25.96289197,-0.49001119,-0.33301806
74,1,2,10.21522071,25.55895257,-0.45957774,-0.4039394
75,1,2,9.790155685,25.08969167,-0.425065025,-0.4692609
76,1,2,9.403376269,24.56161468,-0.386779416,-0.52807699
77,1,2,9.058315547,23.98204237,-0.345060722,-0.57957231
78,1,2,8.758036302,23.35900941,-0.300279245,-0.62303296
79,1,2,8.668367253,23.14315158,-0.089669049,-0.21585783
80,1,2,8.668367253,23.14315158,0,0
81,1,2,8.668367253,23.14315158,0,0
82,1,2,8.668367253,23.14315158,0,0
83,1,2,8.668367253,23.14315158,0,0
84,1,2,8.668367253,23.14315158,0,0
85,1,2,8.668367253,23.14315158,0,0
86,1,2,8.668367253,23.14315158,0,0
87,1,2,8.668367253,23.14315158,0,0
88,1,2,8.668367253,23.14315158,0,0
89,1,2,8.668367253,23.14315158,0,0
90,1,2,8.668367253,23.14315158,0,0
91,1,2,8.668367253,23.14315158,0,0
92,1,2,8.668367253,23.14315158,0,0
93,1,2,8.668367253,23.14315158,0,0
94,1,2,8.668367253,23.14315158,0,0
95,1,2,8.668367253,23.14315158,0,0
96,1,2,8.668367253,23.14315158,0,0
97,1,2,8.668367253,23.14315158,0,0
98,1,2,8.668367253,23.14315158,0,0
99,1,2,8.668367253,23.14315158,0,0
100,1,2,8.668367253,23.14315158,0,0
101,1,2,8.668367253,23.14315158,0,0
102,1,2,8.668367253,23.14315158,0,0
103,1,2,8.668367253,23.14315158,0,0
104,1,2,8.485367253,23.14315158,-0.183,0
105,1,2,8.210867253,23.14315158,-0.2745,0
106,1,2,7.936367253,23.14315158,-0.2745,0
107,1,2,7.657573302,23.14315158,-0.278793951,0
108,1,2,7.371667158,23.16046262,-0.285906144,0.01731104
109,1,2,7.091052555,23.19831228,-0.280614603,0.03784966
110,1,2,6.819619678,23.25617583,-0.271432877,0.05786355
111,1,2,6.561131423,23.33325112,-0.258488255,0.07707529
112,1,2,6.319171237,23.42846964,-0.241960186,0.09521852
113,1,2,6.097093433,23.54051137,-0.222077804,0.11204173
114,1,2,5.897976696,23.66782306,-0.199116737,0.12731169
115,1,2,5.724581399,23.80863978,-0.173395297,0.14081672
116,1,2,5.579311334,23.96100938,-0.145270065,0.1523696
117,1,2,5.464180393,24.12281955,-0.115130941,0.16181017
118,1,2,5.380784647,24.29182709,-0.083395746,0.16900754
119,1,2,5.330280218,24.46568904,-0.050504429,0.17386195
1,1,3,35.502,16.2,0,0
2,1,3,35.319,16.2,-0.183,0
3,1,3,35.136,16.2,-0.183,0
4,1,3,34.953,16.2,-0.183,0
5,1,3,34.77,16.2,-0.183,0
6,1,3,34.59086685,17.12705098,-0.17913315,0.92705098
7,1,3,34.0710022,17.96335576,-0.51986465,0.83630478
8,1,3,33.26129402,18.62705098,-0.80970818,0.66369522
9,1,3,32.2410022,19.05316955,-1.02029182,0.42611857
10,1,3,31.11,19.2,-1.1310022,0.14683045
11,1,3,30.195,19.2,-0.915,0
12,1,3,29.3288,19.29,-0.8662,0.09
13,1,3,28.5602,19.56,-0.7686,0.27
14,1,3,27.7916,19.83,-0.7686,0.27
15,1,3,27.023,20.1,-0.7686,0.27
16,1,3,26.2544,20.37,-0.7686,0.27
17,1,3,25.4858,20.64,-0.7686,0.27
18,1,3,24.7172,20.91,-0.7686,0.27
19,1,3,23.9486,21.18,-0.7686,0.27
20,1,3,23.18,21.45,-0.7686,0.27
21,1,3,22.5212,21.45,-0.6588,0
22,1,3,21.89048892,21.45591981,-0.63071108,0.00591981
23,1,3,21.32349584,21.54425052,-0.56699308,0.08833071
24,1,3,20.78337316,21.73551884,-0.54012268,0.19126832
25,1,3,20.28925498,22.02294902,-0.49411818,0.28743018
26,1,3,19.85864569,22.39635868,-0.43060929,0.37340966
27,1,3,19.50679983,22.84251962,-0.35184586,0.44616094
28,1,3,19.24618172,23.34562634,-0.26061811,0.50310672
29,1,3,19.08602389,23.88785606,-0.16015783,0.54222972
30,1,3,19.032,24.45,-0.05402389,0.56214394
31,1,3,19.05120216,25.29321592,0.01920216,0.84321592
32,1,3,19.1152653,26.10656049,0.06406314,0.81334457
33,1,3,19.21951254,26.86122058,0.10424724,0.75466009
34,1,3,19.36025088,27.53046198,0.14073834,0.6692414
35,1,3,19.5324946,28.09057647,0.17224372,0.56011449
36,1,3,19.73014187,28.52172174,0.19764727,0.43114527
37,1,3,19.94619095,28.80862423,0.21604908,0.28690249
38,1,3,20.17298817,28.94112028,0.22679722,0.13249605
39,1,3,20.40249915,28.91451616,0.22951098,-0.02660412
40,1,3,20.62659334,28.72975432,0.22409419,-0.18476184
41,1,3,20.83733209,28.39338006,0.21073875,-0.33637426
42,1,3,21.02724988,27.91730959,0.18991779,-0.47607047
43,1,3,21.18961876,27.31840795,0.16236888,-0.59890164
44,1,3,21.31868676,26.61789153,0.129068,-0.70051642
45,1,3,21.40988156,25.84057647,0.0911948,-0.77731506
46,1,3,21.48308156,25.32757647,0.0732,-0.513
47,1,3,21.55628156,24.81457647,0.0732,-0.513
48,1,3,21.62948156,24.30157647,0.0732,-0.513
49,1,3,21.70268156,23.78857647,0.0732,-0.513
50,1,3,21.77588156,23.27557647,0.0732,-0.513
51,1,3,21.84908156,22.76257647,0.0732,-0.513
52,1,3,21.92228156,22.24957647,0.0732,-0.513
53,1,3,21.99548156,21.73657647,0.0732,-0.513
54,1,3,22.06868156,21.22357647,0.0732,-0.513
55,1,3,22.14188156,20.71057647,0.0732,-0.513
56,1,3,22.21508156,20.19757647,0.0732,-0.513
57,1,3,22.28828156,19.68457647,0.0732,-0.513
58,1,3,22.36148156,19.17157647,0.0732,-0.513
59,1,3,22.36148156,18.73057647,0,-0.441
60,1,3,22.32488156,18.32557647,-0.0366,-0.405
61,1,3,22.28828156,17.92057647,-0.0366,-0.405
62,1,3,22.25168156,17.51557647,-0.0366,-0.405
63,1,3,22.21508156,17.11057647,-0.0366,-0.405
64,1,3,22.17848156,16.70557647,-0.0366,-0.405
65,1,3,22.14188156,16.30057647,-0.0366,-0.405
66,1,3,22.10528156,15.89557647,-0.0366,-0.405
67,1,3,22.06868156,15.49057647,-0.0366,-0.405
68,1,3,22.03208156,15.08557647,-0.0366,-0.405
69,1,3,21.99548156,14.68057647,-0.0366,-0.405
70,1,3,21.95888156,14.27557647,-0.0366,-0.405
